type,features.type,features.geometry,features.properties.export_mpan_msid,features.properties.import_mpan_msid,features.properties.customer_name,features.properties.customer_site,features.properties.address_line_1,features.properties.address_line_2,features.properties.town_city,features.properties.county,features.properties.postcode,features.properties.country,features.properties.location_x_coordinate_eastings_where_data_is_held,features.properties.location_y_coordinate_northings_where_data_is_held,features.properties.grid_supply_point,features.properties.bulk_supply_point,features.properties.primary,features.properties.point_of_connection_poc_voltage_kv,features.properties.licence_area,features.properties.energy_source_1,features.properties.energy_conversion_technology_1,features.properties.chp_cogeneration_yes_no,features.properties.storage_capacity_1_mwh,features.properties.storage_duration_1_hours,features.properties.energy_source_energy_conversion_technology_1_registered_capacity_mw,features.properties.energy_source_2,features.properties.energy_conversion_technology_2,features.properties.chp_cogeneration_2_yes_no,features.properties.storage_capacity_2_mwh,features.properties.storage_duration_2_hours,features.properties.energy_source_energy_conversion_technology_2_registered_capacity_mw,features.properties.energy_source_3,features.properties.energy_conversion_technology_3,features.properties.chp_cogeneration_3_yes_no,features.properties.storage_capacity_3_mwh,features.properties.storage_duration_3_hours,features.properties.energy_source_energy_conversion_technology_3_registered_capacity_mw,features.properties.flexible_connection_yes_no,features.properties.connection_status,features.properties.already_connected_registered_capacity_mw,features.properties.maximum_export_capacity_mw,features.properties.maximum_export_capacity_mva,features.properties.maximum_import_capacity_mw,features.properties.maximum_import_capacity_mva,features.properties.date_connected,features.properties.accepted_to_connect_registered_capacity_mw,features.properties.change_to_maximum_export_capacity_mw,features.properties.change_to_maximum_export_capacity_mva,features.properties.change_to_maximum_import_capacity_mw,features.properties.change_to_maximum_import_capacity_mva,features.properties.date_accepted,features.properties.target_energisation_date,features.properties.distribution_service_provider_y_n,features.properties.transmission_service_provider_y_n,features.properties.reference,features.properties.in_a_connection_queue_y_n,features.properties.distribution_reinforcement_reference,features.properties.transmission_reinforcement_reference,features.properties.last_updated,features.properties.geopoint
"FeatureCollection","Feature","[Record]","2394000122946","Data Not Available","Willingham Hall, North Willingham, Market Rasen, LN8 3RH","Willingham Hall, North Willingham, Market Rasen, LN8 3RH","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",514257,388553,"Keadby","Wold Newton","Walesby",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.086,"","","","","","","","","","","","","No","Connected",0.091,0.086,0.091,"","",2016-07-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000128159","Data Not Available","6 Millennium Drive, Holbeck, Leeds, LS11 5BP","6 Millennium Drive, Holbeck, Leeds, LS11 5BP","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",429784,430037,"Kirkstall B","Beeston Royds 132/33kV","Middleton Town Street",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.12,"","","","","","","","","","","","","No","Connected",0.126,0.12,0.126,"","",2016-07-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000124233","Data Not Available","Low Lane CHP, 129 Low Lane, Leeds, LS18 5PX","Low Lane CHP, 129 Low Lane, Leeds, LS18 5PX","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",424558,438592,"Kirkstall B","Kirkstall C/Ring Road Horsforth","Iveson House",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.49,"","","","","","","","","","","","","No","Connected",0.516,0.063,0.066,"","",2015-07-21 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000097990","Data Not Available","Foxhill Medical Centre","Foxhill Medical Centre","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",433136,391307,"Neepsend","Neepsend","Claywheels Lane",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.143,"","","","","","","","","","","","","No","Connected",0.151,0.143,0.151,"","",2012-10-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000127829","Data Not Available","Sheffield United Football Club, Firshill Crescent, Sheffield, S4 7DR","Sheffield United Football Club, Firshill Crescent, Sheffield, S4 7DR","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",435510,389996,"Neepsend","Neepsend","Penistone Road",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.19,"","","","","","","","","","","","","No","Connected",0.2,0.19,0.2,"","",2016-06-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Group Heating Scheme Callow Mount","Group Heating Scheme Callow Mount","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",437139,383479,"Norton Lees","Norton Lees","Gleadless Valley",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.1,"","","","","","","","","","","","","No","Connected",0.105,0.1,0.105,"","",,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000110978","Data Not Available","Beaconfield Farm","Beaconfield Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",527582,424228,"Saltend North","Hull East 132/33kV","Patrington Road",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.189,"","","","","","","","","","","","","No","Connected",0.199,0.189,0.199,"","",2014-09-25 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000124571","Data Not Available","West Farm, Stone Creek, Sunk Island, Hull, HU12 0AP","West Farm, Stone Creek, Sunk Island, Hull, HU12 0AP","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",525762,419522,"Saltend North","Hull East 132/33kV","Patrington Road",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.09,"","","","","","","","","","","","","No","Connected",0.095,0.09,0.095,"","",2016-03-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000114990","Data Not Available","Unit 10, Marfleet Environment, Westgate Way, Hull","Unit 10, Marfleet Environment, Westgate Way, Hull","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",514255,429467,"Saltend North","Hull East 132/33kV","King George Dock",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.19,"","","","","","","","","","","","","No","Connected",0.2,0.19,0.2,"","",2015-07-20 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000098131","Data Not Available","Carr Farm (Burton Pidsea)","Carr Farm (Burton Pidsea)","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",533964,427448,"Saltend North","Hull East 132/33kV","Withernsea",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.08,"","","","","","","","","","","","","No","Connected",0.084,0.08,0.084,"","",2012-11-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","Data Not Available","Data Not Available","Chapel Alleton Hospital","Chapel Alleton Hospital","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",432031,435795,"Skelton Grange","Leeds East","Hillcrest",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.34,"","","","","","","","","","","","","No","Connected",0.358,0.34,0.358,"","",,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000115122","Data Not Available","Vickers Laboratories","Vickers Laboratories","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",421976,434225,"Skelton Grange","Rodley","Varley Street",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.1,"","","","","","","","","","","","","No","Connected",0.105,0.1,0.105,"","",2014-08-11 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000108366","Data Not Available","Park 26, Kingsmark Freeway","Park 26, Kingsmark Freeway","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",415740,429758,"Skelton Grange","Staygate","Odsal",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.129,"","","","","","","","","","","","","No","Connected",0.136,0.129,0.136,"","",2015-02-11 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000025063","Data Not Available","Scabba Wood Generation Station","Scabba Wood Generation Station","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",454313,398967,"Thurcroft","Thurcroft","Edlington",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.598,"","","","","","","","","","","","","No","Connected",0.629,1.9,2,"","",2005-04-15 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000126435","Data Not Available","Front Shed at Home Farm, Wilsic, Doncaster, DN11 9AG","Front Shed at Home Farm, Wilsic, Doncaster, DN11 9AG","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",456809,395748,"Thurcroft","Thurcroft","Edlington",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.119,"","","","","","","","","","","","","No","Connected",0.125,0.119,0.125,"","",2016-02-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000111119","Data Not Available","Carr Farm","Carr Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",449382,382219,"Thurcroft","Thurcroft","Kiveton Park",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.101,"","","","","","","","","","","","","No","Connected",0.106,0.101,0.106,"","",2014-05-06 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000125947","Data Not Available","Bannatyne's Health Club, Morrway Head, Bramley, Rotherham, S66 1YY","Bannatyne's Health Club, Morrway Head, Bramley, Rotherham, S66 1YY","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",449660,391945,"Thurcroft","Thurcroft","Silverwood",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.168,"","","","","","","","","","","","","No","Connected",0.177,0.168,0.177,"","",2016-07-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000111011","Data Not Available","Bullaw Hall Farm","Bullaw Hall Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",429022,405896,"West Melton Section 3","Barugh 132/66kV","Barugh 66/11kV",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.076,"","","","","","","","","","","","","No","Connected",0.08,0.076,0.08,"","",2014-05-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000128414","Data Not Available","Naylor Industries, Barugh Green, Whaley Road, Barnsley, S75 1HT","Naylor Industries, Barugh Green, Whaley Road, Barnsley, S75 1HT","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",432315,408238,"West Melton Section 3","Barugh 132/66kV","Barugh 66/11kV",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.15,"","","","","","","","","","","","","No","Connected",0.158,0.15,0.158,"","",2016-04-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000109893","Data Not Available","Crows Nest Farm","Crows Nest Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",420461,419366,"West Melton Section 3","Barugh 132/66kV","Scissett",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.086,"","","","","","","","","","","","","No","Connected",0.091,0.086,0.091,"","",2014-03-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000091233","Data Not Available","Thorncliffe Grange Farm","Thorncliffe Grange Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",425092,410332,"West Melton Section 3","Barugh 132/66kV","Scissett",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.076,"","","","","","","","","","","","","No","Connected",0.08,0.076,0.08,"","",2012-06-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000036223","Data Not Available","Severn Trent Water Lady Bower Reservoir","Severn Trent Water Lady Bower Reservoir","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",416535,382531,"West Melton Section 3","Hunshelf","Hope",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.475,"","","","","","","","","","","","","No","Connected",0.5,0.475,0.5,"","",2008-04-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000127633","Data Not Available","Aston Hall Farm, Aston Lane, Hope, Hope Valley, Derbyshire, S33 6RA","Aston Hall Farm, Aston Lane, Hope, Hope Valley, Derbyshire, S33 6RA","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",418530,383981,"West Melton Section 3","Hunshelf","Hope",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.114,"","","","","","","","","","","","","No","Connected",0.12,0.114,0.12,"","",2016-02-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000126737","Data Not Available","Ashton Seals Ltd, Cortonwood Business Park, Cortonwood Drive, Brampton, Barnsley, S73 0UF","Ashton Seals Ltd, Cortonwood Business Park, Cortonwood Drive, Brampton, Barnsley, S73 0UF","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",440970,401843,"West Melton Section 3","West Melton","Elsecar",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.09,"","","","","","","","","","","","","No","Connected",0.095,0.09,0.095,"","",2016-07-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000106322","Data Not Available","Lindholme Gas Generator","Lindholme Gas Generator","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",463452,405198,"West Melton / Thorpe Marsh","Doncaster B/Thorpe Marsh","Armthorpe",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.475,"","","","","","","","","","","","","No","Connected",0.5,0.475,0.5,"","",2014-06-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000039650","Data Not Available","Network Rail (Doncaster)","Network Rail (Doncaster)","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",464984,411335,"West Melton / Thorpe Marsh","Doncaster B/Thorpe Marsh","Stainforth",11,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.238,"","","","","","","","","","","","","No","Connected",0.251,0.238,0.251,"","",2008-12-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000096143","Data Not Available","Riddings Farm","Riddings Farm","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",470569,415720,"West Melton / Thorpe Marsh","Doncaster B/Thorpe Marsh","Thorne",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.076,"","","","","","","","","","","","","No","Connected",0.08,0.076,0.08,"","",2012-07-23 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000117937","Data Not Available","Hydro Turbine, Aldwarke Lock, Aldwarke Lane, Rotherham, S65 3SR","Hydro Turbine, Aldwarke Lock, Aldwarke Lane, Rotherham, S65 3SR","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",444797,394928,"West Melton / Thorpe Marsh","Rawmarsh Road 1_2","Rawmarsh Road 1_2 Direct",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.1,"","","","","","","","","","","","","No","Connected",0.105,0.1,0.105,"","",2016-09-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000110151","Data Not Available","A S D Lighting Plc","A S D Lighting Plc","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",442853,393468,"West Melton / Thorpe Marsh","Rawmarsh Road 3_4","Rawmarsh Road 3_4 Direct",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.15,"","","","","","","","","","","","","No","Connected",0.158,0.15,0.158,"","",2014-05-08 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
"FeatureCollection","Feature","[Record]","2394000055936","Data Not Available","Advanced Manufacturing Park","Advanced Manufacturing Park","Data Not Available","Data Not Available","Data Not Available","Data Not Available","Data Not Available","England",441449,387711,"Wincobank","Wincobank","Waverley Business Park",0.4,"Northern Powergrid (Yorkshire) plc","Solar","Photovoltaic","No","","",0.152,"","","","","","","","","","","","","No","Connected",0.16,0.124,0.131,"","",2010-04-01 00:00:00.000,,,,"","","Data Not Available","","","","","","","",2023-09-13 00:00:00.000,""
